,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
14075,0,4,165532,2,8,4,8,3,4,1,0,0,0,39,0
14076,3,1,140035,11,9,2,1,0,4,1,0,0,2,39,1
14077,2,6,325159,15,10,2,13,0,4,1,0,0,3,39,1
14078,4,1,161926,11,9,2,10,0,4,1,0,0,0,39,0
14079,0,4,163665,11,9,4,8,1,4,0,1,0,2,39,0
14080,1,4,106938,11,9,2,13,5,2,0,0,0,2,39,0
14081,1,4,97453,11,9,0,4,4,4,0,0,0,2,39,0
14082,1,2,242464,11,9,2,11,0,4,1,1,0,2,39,1
14083,3,4,155233,9,13,4,1,1,4,0,4,0,2,39,1
14084,1,4,248653,3,2,4,6,1,4,1,0,0,2,26,0
14085,2,4,59313,2,8,3,14,1,2,1,0,0,2,0,0
14086,0,4,141297,15,10,4,13,3,4,1,0,0,2,39,0
14087,1,4,227325,15,10,4,3,1,4,1,0,0,2,39,0
14088,4,4,123653,4,3,5,8,1,4,1,0,0,0,22,0
14089,4,1,176317,0,6,0,8,1,4,0,0,0,2,39,0
14090,1,6,77146,11,9,2,3,0,4,1,1,0,2,39,0
14091,0,4,169124,9,13,4,1,3,4,1,0,0,2,39,0
14092,0,4,179413,11,9,4,3,4,4,1,0,0,2,39,0
14093,1,4,180137,15,10,0,4,4,4,1,0,0,3,39,0
14094,0,7,179319,0,6,4,8,3,4,1,0,0,1,39,0
14095,0,4,45766,15,10,4,6,1,4,1,0,0,2,39,0
14096,3,4,152810,12,14,2,4,0,4,1,0,3,3,39,1
14097,4,4,214052,4,3,0,7,4,4,0,0,0,2,39,0
14098,2,4,201141,11,9,4,1,3,4,0,0,0,2,39,0
14099,4,6,43599,11,9,6,8,1,4,1,0,0,0,39,0
14100,1,4,292536,15,10,4,14,1,4,1,0,0,3,39,0
14101,2,4,82161,9,13,4,1,1,4,1,0,0,2,39,0
14102,1,4,180656,15,10,3,3,1,4,1,0,0,2,0,0
14103,0,4,181370,15,10,4,8,3,2,1,0,0,2,39,0
14104,4,4,148623,14,15,2,10,0,4,1,0,0,1,39,1
14105,3,4,84399,11,9,2,7,0,2,1,0,0,2,39,0
14106,0,4,143331,0,6,4,12,3,4,1,0,0,0,39,0
14107,2,1,48779,9,13,2,10,0,4,1,0,0,2,39,0
14108,0,0,175495,11,9,4,0,3,2,0,0,0,1,39,0
14109,4,4,83542,11,9,4,8,1,4,1,0,0,2,39,0
14110,4,4,214619,15,10,2,3,0,4,1,0,0,2,39,0
14111,2,4,160035,15,10,0,7,1,4,1,0,0,2,39,0
14112,0,1,39603,15,10,4,3,4,0,1,0,0,2,39,0
14113,2,4,181589,9,13,4,1,1,4,0,0,0,1,4,0
14114,1,4,261511,11,9,2,3,0,4,1,0,0,2,39,0
14115,1,4,29522,15,10,2,12,5,4,0,0,0,2,39,0
14116,1,4,36340,11,9,4,1,4,4,0,0,0,1,39,0
14117,2,4,320984,14,15,2,10,0,4,1,4,0,4,39,1
14118,4,0,403625,15,10,2,0,0,1,1,0,0,3,39,1
14119,0,4,122346,11,9,4,12,3,4,1,0,0,2,39,0
14120,2,4,105794,14,15,4,10,1,4,0,4,0,3,39,1
14121,3,4,152883,11,9,6,1,1,2,0,0,0,2,39,0
14122,1,7,123037,15,10,4,13,1,4,1,0,0,0,39,0
14123,2,0,339682,4,3,2,0,0,4,1,0,0,2,26,0
14124,2,4,182074,11,9,4,1,2,4,1,0,0,2,39,0
14125,1,4,248588,2,8,0,8,1,4,0,0,0,2,39,0
14126,2,4,187584,11,9,2,11,0,4,1,0,0,2,2,0
14127,2,4,46706,11,9,4,8,3,4,1,0,0,2,39,0
14128,2,4,190290,7,12,2,10,0,4,1,0,0,2,39,1
14129,3,6,247294,11,9,2,3,0,4,1,0,0,1,29,0
14130,0,4,117779,9,13,4,10,3,4,1,0,0,2,39,0
14131,2,4,121602,11,9,2,7,0,4,1,0,0,2,39,0
14132,1,4,451744,11,9,4,3,1,4,1,0,0,3,39,0
14133,1,4,107793,11,9,0,8,3,4,1,1,0,2,39,0
14134,1,4,339772,11,9,2,6,0,2,1,0,0,2,39,0
14135,0,4,185582,15,10,4,12,3,4,1,0,0,2,39,0
14136,1,4,260614,11,9,2,7,0,4,1,0,0,2,39,0
14137,0,2,53220,11,9,4,1,3,2,0,0,0,2,39,0
14138,2,4,213844,11,9,1,3,5,2,0,0,0,2,39,1
14139,1,4,213226,11,9,2,3,0,4,1,0,0,3,39,0
14140,1,4,58582,9,13,4,3,3,4,1,0,0,0,39,0
14141,3,4,193116,0,6,2,14,0,4,1,0,0,2,39,0
14142,2,2,201410,9,13,2,4,0,4,1,0,0,2,39,1
14143,1,4,190525,9,13,2,4,0,4,1,0,0,3,39,1
14144,4,6,138285,7,12,2,8,0,4,1,0,0,2,20,0
14145,3,4,111939,9,13,2,10,0,4,1,0,0,3,39,1
14146,3,4,109277,6,5,2,7,0,4,1,0,0,3,39,0
14147,1,4,331539,9,13,2,4,0,1,1,0,0,3,3,1
14148,1,4,396745,9,13,2,10,0,4,1,0,4,3,39,1
14149,2,4,126675,11,9,2,3,0,4,1,0,0,2,39,0
14150,4,6,349022,11,9,2,12,0,4,1,0,0,1,39,0
14151,1,0,98145,15,10,0,0,4,0,1,0,0,1,39,0
14152,2,4,234901,15,10,2,12,0,4,1,0,0,3,11,1
14153,2,4,100681,15,10,4,1,1,4,1,1,0,2,39,0
14154,3,6,265097,11,9,2,14,0,4,1,0,0,2,39,1
14155,4,4,237379,0,6,2,14,0,4,1,0,0,2,39,0
14156,0,4,44793,15,10,4,1,1,4,1,0,0,4,39,0
14157,0,4,270942,11,9,4,8,2,4,1,0,0,1,26,0
14158,4,4,193622,11,9,5,3,4,4,1,0,0,2,39,0
14159,4,2,187749,7,12,2,1,0,1,1,0,0,0,30,0
14160,1,4,160178,15,10,0,1,1,4,0,0,0,2,39,0
14161,2,4,680390,11,9,0,1,4,4,0,0,0,0,39,0
14162,1,4,96245,7,12,2,10,0,4,1,0,0,3,39,0
14163,1,4,34803,11,9,4,4,1,4,0,0,0,2,39,0
14164,0,4,170091,15,10,4,8,3,4,0,0,0,1,39,0
14165,2,4,231813,1,7,2,14,0,4,1,0,0,2,39,0
14166,3,4,23789,11,9,0,4,1,4,0,0,0,2,39,0
14167,1,7,438711,15,10,2,10,5,2,0,0,0,2,39,0
14168,4,4,169804,9,13,2,12,0,4,1,4,0,2,39,1
14169,4,2,376506,10,16,0,10,1,4,0,1,0,2,39,0
14170,3,4,28791,15,10,0,8,1,4,0,0,0,2,39,0
14171,1,4,162814,11,9,0,11,1,2,1,0,0,2,39,0
14172,2,4,58108,9,13,2,4,0,4,1,0,0,3,39,1
14173,2,5,102226,11,9,2,4,0,4,1,0,0,2,39,0
14174,0,1,209131,7,12,4,8,3,4,1,0,0,0,39,0
14175,3,6,157117,11,9,2,14,0,4,1,0,0,2,39,0
14176,1,4,172865,11,9,2,7,0,4,1,0,0,3,39,0
14177,0,4,29798,2,8,4,6,3,0,1,0,0,0,39,0
14178,4,0,229424,11,9,6,0,1,4,0,0,0,2,39,0
14179,2,2,80680,9,13,0,10,4,4,0,1,0,1,39,0
14180,3,2,238959,12,14,4,10,1,4,1,0,0,1,39,1
14181,1,4,189462,12,14,4,1,1,4,0,0,0,3,39,0
14182,3,4,139347,11,9,2,14,5,4,0,0,0,2,39,0
14183,1,4,188108,11,9,4,3,3,4,1,2,0,2,39,0
14184,2,5,111128,15,10,2,3,0,4,1,0,0,3,39,1
14185,1,4,81540,11,9,4,6,1,4,1,0,0,2,39,0
14186,0,4,257562,5,4,2,3,0,4,1,0,0,2,26,0
14187,1,4,59496,15,10,2,1,0,4,1,0,0,3,39,0
14188,1,4,29974,11,9,2,3,0,4,1,0,0,2,39,0
14189,2,4,102597,11,9,6,1,4,4,0,0,0,1,39,0
14190,4,4,41419,5,4,2,8,0,4,1,0,0,0,39,0
14191,3,4,118565,1,7,2,7,0,2,1,0,0,2,39,0
14192,3,7,312897,10,16,2,10,0,4,1,0,0,3,9,1
14193,0,4,166290,6,5,4,8,3,4,0,0,0,0,39,0
14194,1,4,160261,11,9,4,13,3,1,1,4,0,1,3,1
14195,1,6,116834,11,9,2,8,5,4,0,0,0,0,0,0
14196,0,4,203076,15,10,4,7,3,4,1,0,0,2,39,0
14197,4,4,201197,9,13,2,10,0,4,1,0,0,2,39,1
14198,4,4,273803,11,9,2,3,0,4,1,0,0,2,39,0
14199,3,4,156797,15,10,0,7,1,4,0,0,0,2,39,0
14200,0,4,283896,11,9,4,6,1,4,1,0,0,2,39,0
14201,1,4,149368,11,9,0,12,4,4,1,1,0,1,39,0
14202,3,4,156926,8,11,0,4,1,4,1,0,0,2,39,1
14203,0,0,163911,15,10,4,0,3,4,0,0,0,0,39,0
14204,4,5,165881,11,9,2,12,0,4,1,0,0,3,39,1
14205,0,4,86872,11,9,2,12,0,4,1,0,0,2,39,0
14206,3,4,167523,9,13,0,11,1,4,1,0,0,2,39,0
14207,4,4,154950,9,13,2,13,0,4,1,0,0,2,39,1
14208,2,1,171231,9,13,4,1,1,4,1,0,0,2,33,0
14209,4,4,244933,12,14,0,10,1,4,0,0,0,2,39,0
14210,3,4,256908,9,13,2,13,0,4,1,0,0,1,39,1
14211,1,6,33442,8,11,4,8,2,4,0,0,0,2,39,0
14212,0,4,126142,0,6,4,3,3,4,1,0,0,1,39,0
14213,1,0,268222,1,7,4,0,1,2,0,0,0,2,39,0
14214,1,4,167106,11,9,2,12,0,1,1,0,0,2,17,0
14215,0,2,50065,9,13,4,10,1,4,0,0,0,1,39,0
14216,1,7,252529,9,13,4,10,1,4,1,0,0,3,39,0
14217,3,0,199665,9,13,2,0,0,4,1,0,0,1,39,1
14218,3,4,343579,11,9,2,8,0,4,1,0,0,2,26,0
14219,0,4,190817,15,10,4,12,3,4,0,0,0,2,39,0
14220,2,5,151089,15,10,2,4,0,4,1,0,4,3,39,1
14221,3,4,186820,15,10,2,8,5,4,0,2,0,2,39,0
14222,4,6,210731,5,4,0,12,2,4,1,0,0,0,26,0
14223,2,4,123816,11,9,0,7,1,2,0,0,0,2,39,0
14224,0,4,77071,9,13,4,10,3,4,0,0,4,1,39,0
14225,2,4,115085,11,9,2,1,0,4,1,0,0,3,39,0
14226,2,4,170525,9,13,0,10,1,4,0,4,0,2,39,1
14227,0,4,209949,1,7,4,12,3,4,0,0,2,0,39,0
14228,4,6,34297,5,4,2,3,0,4,1,0,0,2,39,1
14229,2,4,180985,12,14,2,4,0,4,1,0,0,3,39,1
14230,4,2,33365,11,9,6,8,1,4,0,0,0,2,2,0
14231,0,4,197752,15,10,4,1,3,4,1,0,0,0,39,0
14232,3,4,180551,15,10,2,14,0,4,1,0,0,3,39,0
14233,2,4,77975,15,10,2,4,0,4,1,0,0,2,39,0
14234,2,4,159297,11,9,2,4,5,1,0,0,0,2,0,1
14235,3,4,94342,9,13,2,3,0,4,1,0,0,3,39,0
14236,2,5,34180,8,11,2,5,0,4,1,0,0,3,39,1
14237,3,2,367251,15,10,2,3,0,2,1,0,0,2,39,1
14238,4,5,172407,14,15,2,10,0,4,1,4,0,3,39,1
14239,3,4,303462,11,9,2,7,0,4,1,0,0,1,39,0
14240,3,1,220269,15,10,2,6,0,4,1,0,0,2,39,1
14241,2,6,45093,11,9,0,3,1,4,1,0,0,2,2,0
14242,1,4,101709,11,9,5,14,1,1,1,0,0,2,39,0
14243,2,4,219591,11,9,4,1,3,4,1,0,0,2,39,0
14244,2,4,76625,11,9,2,3,0,4,1,0,0,2,39,0
14245,0,4,342599,15,10,4,6,3,4,1,0,0,1,39,0
14246,2,5,125846,3,2,2,12,0,4,1,0,0,3,0,0
14247,3,2,238257,9,13,4,10,1,4,1,0,0,3,39,0
14248,2,5,206253,9,13,2,10,5,4,0,0,0,2,39,0
14249,2,4,172571,11,9,0,7,1,4,1,0,0,2,39,0
14250,4,4,95165,10,16,2,12,0,4,1,0,0,2,39,0
14251,4,4,141181,4,3,2,1,0,4,1,1,0,2,39,0
14252,0,4,267843,9,13,4,10,3,2,0,0,0,1,39,0
14253,2,4,181382,8,11,2,7,0,4,1,1,0,2,39,1
14254,0,0,207782,15,10,4,0,3,4,1,0,0,1,39,0
14255,4,0,103161,11,9,6,0,1,4,1,0,0,1,39,0
14256,0,4,132320,15,10,5,3,1,4,1,0,0,2,39,0
14257,1,6,201138,8,11,4,8,1,4,0,0,0,1,39,0
14258,3,4,239058,2,8,6,6,4,4,0,0,0,3,39,0
14259,2,5,239755,14,15,2,10,0,4,1,0,3,3,39,1
14260,0,4,176262,7,12,4,8,3,4,0,0,0,0,39,0
14261,0,4,264738,11,9,4,4,2,4,0,0,0,2,11,0
14262,1,4,182218,8,11,0,10,4,4,0,0,0,2,39,0
14263,1,4,318982,15,10,2,4,0,4,1,0,0,2,39,1
14264,3,4,216666,6,5,2,7,0,4,1,0,0,2,13,0
14265,3,4,274200,1,7,2,3,0,4,1,2,0,2,39,1
14266,4,4,150095,9,13,2,4,0,4,1,0,0,2,39,1
14267,0,4,192978,11,9,2,6,0,4,1,0,0,2,39,0
14268,1,4,68021,15,10,4,8,1,4,0,0,0,1,39,0
14269,1,6,28568,11,9,0,4,1,4,1,0,0,3,39,1
14270,0,4,115057,15,10,4,8,1,4,1,0,0,2,39,0
14271,1,4,139568,1,7,4,1,1,4,1,0,0,2,39,0
14272,3,5,138497,9,13,2,4,0,4,1,0,0,3,39,0
14273,2,7,182460,12,14,2,10,5,1,0,0,0,2,3,1
14274,0,4,253310,9,13,4,4,3,4,0,0,0,0,39,0
14275,1,5,130856,11,9,2,4,0,4,1,0,0,2,39,0
14276,1,6,389765,5,4,2,10,0,4,1,0,0,3,39,0
14277,2,1,52781,12,14,2,10,0,4,1,0,3,2,39,1
14278,2,4,146178,11,9,4,3,4,2,0,0,0,2,39,0
14279,0,4,231053,1,7,2,7,0,4,1,0,0,4,39,1
14280,0,0,145964,15,10,4,0,3,4,1,0,0,2,39,0
14281,2,4,483450,6,5,2,4,0,4,1,0,0,2,26,0
14282,2,5,198316,9,13,2,4,0,4,1,0,0,3,39,1
14283,1,4,160614,15,10,2,4,0,4,1,0,0,3,39,0
14284,0,5,325171,0,6,4,8,3,2,1,0,0,1,39,0
14285,3,6,172898,14,15,2,10,0,4,1,2,0,3,39,1
14286,2,4,186473,11,9,0,1,4,4,0,0,0,2,39,0
14287,3,2,286967,0,6,2,3,0,4,1,0,0,2,39,0
14288,3,6,111939,11,9,2,14,0,4,1,0,0,1,39,1
14289,4,1,325089,0,6,0,3,4,4,1,0,0,2,39,0
14290,0,4,143582,9,13,4,10,3,1,0,0,0,2,39,0
14291,2,4,308027,11,9,6,8,4,2,0,0,0,2,39,0
14292,4,4,105060,15,10,4,1,1,2,0,0,0,2,39,0
14293,3,1,39643,11,9,6,4,1,4,0,0,0,3,39,0
14294,2,4,186191,12,14,2,10,0,4,1,0,2,3,39,1
14295,4,2,267763,11,9,2,8,0,4,1,0,0,2,39,0
14296,2,4,124293,15,10,2,1,0,4,1,0,0,3,39,0
14297,2,4,36271,9,13,2,3,0,4,1,0,0,2,39,0
14298,3,4,143459,6,5,5,6,3,4,1,0,0,2,39,0
14299,2,4,186376,15,10,2,7,0,1,1,0,0,3,39,1
14300,4,5,52822,9,13,2,3,0,4,1,0,0,3,39,0
14301,1,4,104509,11,9,0,1,3,4,0,0,0,2,39,0
14302,2,4,184456,14,15,4,4,1,4,1,4,0,3,39,1
14303,1,4,192302,15,10,2,4,5,4,0,0,0,1,39,0
14304,0,4,156822,0,6,4,12,1,4,0,0,2,1,39,0
14305,0,4,214413,12,14,4,1,3,4,1,0,0,2,39,0
14306,1,4,108574,15,10,2,1,5,4,0,0,0,0,39,0
14307,2,4,223934,7,12,0,1,4,4,0,0,0,2,39,0
14308,2,4,200559,8,11,2,5,0,4,1,0,0,4,39,0
14309,2,4,137722,11,9,2,6,0,4,1,0,0,2,39,0
14310,1,4,261677,6,5,4,6,4,2,1,0,0,2,39,0
14311,1,4,136331,11,9,3,3,4,4,1,0,0,3,39,0
14312,1,4,329993,15,10,2,1,0,4,1,0,0,2,39,0
14313,0,4,91819,8,11,4,8,1,4,1,0,0,1,39,0
14314,1,4,201122,9,13,2,12,0,4,1,0,3,2,39,1
14315,3,4,315423,4,3,2,14,0,4,1,0,0,2,39,0
14316,0,4,103277,15,10,4,1,3,4,0,0,0,0,39,0
14317,3,4,236805,15,10,0,12,4,4,0,0,0,3,39,0
14318,1,4,74883,9,13,4,13,1,1,0,0,0,2,30,0
14319,0,4,115443,1,7,4,6,1,4,1,0,0,1,39,0
14320,2,4,150528,12,14,2,10,0,4,1,0,0,2,39,1
14321,2,4,43701,15,10,6,12,1,4,0,0,0,0,39,0
14322,2,1,419053,11,9,0,3,1,4,1,0,0,2,39,0
14323,0,4,183594,8,11,4,3,3,4,1,0,0,0,39,0
14324,0,4,390348,11,9,4,14,1,4,1,0,0,2,39,0
14325,2,4,36989,9,13,2,8,0,4,1,2,0,4,39,0
14326,3,4,247895,9,13,2,4,0,2,1,0,0,2,39,1
14327,4,4,191446,3,2,2,8,2,2,0,0,0,0,39,0
14328,2,6,33521,9,13,0,10,1,4,1,0,0,4,39,1
14329,4,4,46087,9,13,0,4,1,4,0,0,0,3,39,0
14330,4,0,129188,10,16,2,0,0,4,1,4,0,0,39,1
14331,2,4,356824,11,9,0,12,1,4,0,0,0,2,39,0
14332,3,4,158746,15,10,2,13,0,4,1,0,0,2,39,0
14333,0,4,153323,15,10,4,10,1,2,1,0,0,0,39,0
14334,4,6,130391,11,9,4,8,1,4,0,0,0,2,39,0
14335,3,4,173613,11,9,0,1,1,4,0,0,0,2,39,0
14336,2,4,362883,11,9,2,3,0,4,1,2,0,2,39,0
14337,2,4,182757,11,9,2,3,0,4,1,0,0,2,39,1
14338,0,4,50397,11,9,4,1,3,2,1,0,0,0,39,0
14339,2,1,101709,15,10,0,6,1,1,1,0,0,2,39,0
14340,0,4,202570,2,8,4,1,2,2,1,0,0,3,0,0
14341,2,4,145649,11,9,5,12,4,2,0,0,0,1,39,0
14342,2,4,136343,9,13,2,10,0,4,1,0,0,2,39,1
14343,4,5,142166,9,13,0,12,1,4,1,0,0,2,39,0
14344,0,0,242001,15,10,4,0,3,4,0,0,0,2,39,0
14345,3,4,127089,15,10,2,10,0,4,1,2,0,2,39,1
14346,3,2,124071,12,14,0,4,4,4,0,0,0,4,39,1
14347,2,2,190368,9,13,4,10,1,4,0,0,0,4,39,0
14348,1,0,19793,15,10,0,0,4,4,0,0,0,0,39,0
14349,1,4,67661,15,10,4,1,2,4,0,0,0,2,39,0
14350,0,4,62278,15,10,2,12,0,4,1,0,0,2,39,0
14351,1,1,295010,9,13,4,11,1,4,0,0,0,3,39,1
14352,2,4,203897,9,13,3,1,1,4,0,0,0,2,5,0
14353,1,4,265314,11,9,2,14,0,4,1,0,0,2,39,1
14354,0,4,159603,11,9,4,8,4,4,0,0,0,1,39,0
14355,1,4,134331,0,6,2,3,0,4,1,0,0,2,39,0
14356,3,4,123011,11,9,2,7,0,4,1,0,0,2,31,1
14357,1,4,274964,9,13,4,5,1,4,1,0,0,4,39,0
14358,1,4,66309,11,9,2,3,0,4,1,0,0,1,39,0
14359,2,4,73471,15,10,2,12,0,4,1,0,0,3,39,0
14360,0,0,26671,11,9,4,0,2,0,0,0,0,2,39,0
14361,4,4,357118,12,14,2,10,5,4,0,0,0,2,39,1
14362,1,5,184655,11,9,2,12,0,4,1,0,0,4,39,0
14363,0,0,55492,8,11,4,0,1,0,0,0,0,1,39,0
14364,0,4,175266,15,10,4,3,1,4,1,0,0,2,39,0
14365,0,4,188008,15,10,4,12,3,2,0,0,0,0,39,0
14366,2,4,87284,14,15,2,10,0,4,1,2,0,1,39,1
14367,3,4,330087,9,13,2,4,0,4,1,4,0,2,39,1
14368,3,5,56975,11,9,0,12,4,1,0,0,0,4,0,0
14369,1,4,150025,11,9,4,12,1,4,1,0,0,2,33,0
14370,0,0,189203,7,12,4,0,2,4,1,0,0,0,39,0
14371,3,5,330874,15,10,2,12,0,4,1,0,0,4,39,1
14372,0,4,136824,15,10,4,8,3,4,1,0,0,0,39,0
14373,0,4,201179,11,9,4,8,3,4,1,0,0,2,39,0
14374,1,4,324654,11,9,4,7,3,1,1,0,0,2,3,0
14375,0,1,366207,11,9,4,14,3,4,1,0,0,2,39,0
14376,1,6,103860,15,10,2,3,0,4,1,0,0,3,39,0
14377,0,4,106700,7,12,4,1,3,4,0,0,0,1,39,0
14378,3,2,163557,11,9,4,1,1,4,0,0,0,1,39,0
14379,2,5,286261,12,14,4,10,1,4,0,0,0,2,39,0
14380,0,4,123083,9,13,4,10,1,4,0,0,0,2,39,0
14381,4,5,125197,11,9,2,1,0,4,1,0,0,1,39,0
14382,1,6,278073,11,9,4,7,2,2,1,0,0,1,39,0
14383,3,4,133963,9,13,0,12,1,4,0,0,0,3,39,0
14384,4,6,71467,9,13,2,3,0,4,1,0,0,3,39,1
14385,2,4,76487,11,9,2,7,0,4,1,0,0,2,39,0
14386,4,2,215245,9,13,4,10,1,4,0,0,0,2,39,0
14387,0,1,127185,7,12,2,4,5,4,0,0,0,2,39,0
14388,0,4,179720,11,9,4,8,2,4,0,0,0,1,39,0
14389,2,4,88909,9,13,2,4,0,4,1,4,0,3,39,1
14390,2,4,341995,8,11,2,10,0,4,1,0,3,2,39,1
14391,3,4,173938,11,9,2,4,0,4,1,0,0,3,39,0
14392,1,4,344275,11,9,4,14,1,4,1,0,0,4,39,0
14393,0,4,150463,11,9,4,9,4,3,0,0,0,2,13,0
14394,2,2,209544,12,14,4,4,1,4,0,4,0,3,39,1
14395,2,2,201723,15,10,4,3,1,4,1,0,0,2,39,0
14396,2,6,343476,9,13,2,10,0,4,1,4,0,3,24,1
14397,3,5,77392,11,9,2,5,0,4,1,0,0,3,39,0
14398,0,0,171156,15,10,4,0,1,4,0,0,0,1,39,0
14399,4,6,357118,9,13,4,4,1,4,0,0,0,3,39,0
14400,3,1,167749,11,9,2,1,5,4,0,0,0,2,39,1
14401,2,6,352882,11,9,0,4,1,1,0,0,0,4,35,1
14402,0,4,51201,11,9,2,3,0,4,1,0,0,1,39,0
14403,2,4,365986,9,13,2,6,3,4,1,0,0,2,39,1
14404,1,4,400416,1,7,4,7,3,2,1,0,0,2,39,0
14405,3,4,31533,11,9,0,8,1,4,1,0,0,2,39,0
14406,2,4,106900,9,13,2,13,0,4,1,0,3,2,39,1
14407,2,2,192337,11,9,4,8,1,4,1,0,0,2,39,0
14408,0,4,118712,8,11,4,3,3,4,1,0,1,2,39,0
14409,1,4,301654,9,13,4,10,1,4,0,0,0,2,39,0
14410,1,6,145162,9,13,2,4,0,4,1,0,0,3,0,1
14411,0,4,88126,15,10,4,1,3,4,1,0,0,0,9,0
14412,4,4,165017,11,9,2,10,0,4,1,0,0,2,22,1
14413,1,4,238342,11,9,2,14,0,4,1,0,0,2,39,0
14414,1,4,857532,11,9,4,7,3,2,1,0,0,2,39,0
14415,4,4,134378,12,14,2,4,0,4,1,0,0,3,39,1
14416,0,4,260797,0,6,4,6,3,4,0,0,0,1,39,0
14417,0,4,138765,9,13,4,10,1,4,1,0,0,0,39,0
14418,4,0,256674,11,9,6,0,1,4,0,0,0,1,39,0
14419,1,4,247444,8,11,2,7,0,4,1,0,0,2,4,0
14420,3,7,454063,10,16,2,4,0,4,1,2,0,2,39,1
14421,4,4,180539,11,9,2,12,0,4,1,0,0,0,39,0
14422,2,4,397346,11,9,4,3,1,4,1,1,0,2,39,0
14423,1,4,107160,11,9,4,8,1,4,1,0,0,2,39,0
14424,1,4,262024,11,9,2,7,0,2,1,0,0,2,39,0
14425,0,4,131230,11,9,2,3,0,4,1,0,0,2,39,0
14426,4,4,274451,0,6,2,14,0,4,1,0,0,0,39,0
14427,2,7,365986,11,9,0,11,1,4,1,0,0,2,39,1
14428,1,4,204515,9,13,4,13,1,4,0,0,0,2,39,0
14429,3,4,99316,2,8,0,14,4,4,1,0,0,3,39,0
14430,0,0,206681,1,7,2,0,5,4,0,0,0,2,39,0
14431,1,4,268726,11,9,2,3,0,4,1,0,0,3,39,0
14432,0,4,275395,15,10,4,3,3,4,1,0,0,2,39,0
14433,1,4,383322,8,11,2,7,0,4,1,0,0,2,39,1
14434,1,4,126822,11,9,2,8,0,4,1,0,0,1,39,0
14435,2,5,168355,11,9,2,4,0,4,1,0,0,4,39,0
14436,0,4,162667,9,13,4,1,1,4,1,0,0,2,4,0
14437,2,4,373403,8,11,2,3,0,4,1,0,0,2,39,0
14438,2,6,274562,11,9,4,3,1,4,1,4,0,2,39,1
14439,1,4,249362,1,7,2,14,0,4,1,0,0,3,39,0
14440,1,4,111567,6,5,4,12,1,4,1,0,0,2,39,1
14441,0,0,216508,11,9,4,0,3,4,1,0,0,1,39,0
14442,1,4,145784,15,10,2,1,5,0,0,0,0,2,39,0
14443,1,7,209317,15,10,2,11,0,4,1,0,0,2,39,0
14444,0,4,259505,11,9,4,13,1,4,1,0,0,2,39,0
14445,1,4,345360,9,13,2,13,0,4,1,0,0,2,9,0
14446,2,2,198096,11,9,2,3,0,4,1,3,0,2,39,1
14447,2,5,33126,12,14,2,3,0,4,1,0,0,3,39,0
14448,0,4,206354,11,9,4,8,4,2,0,0,0,1,39,0
14449,0,4,1484705,15,10,0,4,4,4,0,0,0,1,39,0
14450,0,4,26410,11,9,4,1,1,4,0,0,0,2,39,0
14451,0,6,220901,15,10,4,14,3,4,1,0,0,1,39,0
14452,3,5,44671,7,12,2,3,0,4,1,0,0,2,39,1
14453,0,4,38620,15,10,4,8,3,4,1,0,0,0,39,0
14454,2,4,89040,1,7,2,14,0,4,1,0,0,3,39,0
14455,1,4,370160,15,10,5,4,4,2,0,0,0,2,39,0
14456,0,4,208946,15,10,4,1,3,4,1,0,0,1,39,0
14457,0,4,131230,15,10,4,12,3,4,1,0,0,0,39,0
14458,0,4,60358,9,13,4,4,3,4,1,0,0,2,39,0
14459,1,4,350853,4,3,4,14,1,4,1,0,0,2,0,0
14460,0,4,209782,9,13,4,12,3,4,0,0,0,2,39,0
14461,0,4,351952,15,10,4,10,4,4,0,0,0,0,39,0
14462,1,4,142081,11,9,2,8,5,4,0,0,0,2,26,0
14463,0,4,164775,6,5,4,7,4,4,1,0,0,2,13,0
14464,2,2,47858,9,13,2,11,0,4,1,0,0,2,39,1
14465,0,4,404085,11,9,2,1,5,4,0,0,0,2,39,0
14466,0,4,218678,9,13,4,12,3,4,1,0,0,2,39,0
14467,2,4,184655,11,9,2,3,0,4,1,0,2,3,39,0
14468,2,4,321760,9,13,4,1,1,4,0,0,0,0,39,0
14469,2,2,185399,12,14,0,10,3,4,0,0,0,3,39,0
14470,2,2,409200,15,10,2,13,0,4,1,0,0,2,39,1
14471,2,4,40077,11,9,2,3,0,4,1,0,0,3,39,1
14472,1,6,31740,11,9,4,5,1,4,1,0,0,2,39,0
14473,3,2,233722,7,12,4,1,1,2,1,0,0,2,39,0
14474,1,4,192039,8,11,2,10,5,4,0,0,0,2,39,1
14475,0,4,222618,1,7,4,12,3,2,0,0,0,1,39,0
14476,2,7,213646,9,13,2,4,0,4,1,2,0,2,39,1
14477,1,2,194141,11,9,2,11,0,4,1,0,0,3,39,0
14478,3,7,80282,10,16,2,10,0,4,1,0,0,2,39,0
14479,1,4,166350,11,9,4,12,1,4,1,0,0,3,39,0
14480,4,1,60641,15,10,2,1,5,4,0,0,0,1,39,0
14481,1,4,124827,11,9,2,14,0,4,1,0,0,2,39,0
14482,4,4,105438,11,9,5,7,2,4,0,0,0,2,39,0
14483,2,4,85244,9,13,5,3,1,4,1,0,0,2,39,0
